*** 2025-11-01  05:47:17 *** (restart)
FD : yesterday at 22:15 <=> 10/30/2025 : AG

*** 2025-11-01  05:48:09 ***
FD : ==:==  <=>  : ==:== AG

*** 2025-11-03  23:09:44 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  23:10:34 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  23:11:23 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  23:12:13 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  23:13:02 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  23:13:52 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  23:14:41 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  23:15:31 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  23:16:21 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  23:17:10 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  23:18:00 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  23:18:50 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  23:19:39 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  23:20:29 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  23:21:19 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  23:22:08 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  23:22:58 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  23:23:48 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  23:24:38 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  23:25:27 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  23:26:17 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  23:27:07 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  23:27:57 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  23:28:47 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  23:29:37 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  23:30:26 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  23:31:17 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  23:32:07 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  23:32:56 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  23:33:47 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  23:34:37 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  23:35:26 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  23:36:16 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  23:37:06 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  23:37:56 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  23:38:46 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  23:39:35 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  23:40:25 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  23:41:14 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  23:42:04 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  23:42:53 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  23:43:43 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  23:44:33 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  23:45:22 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  23:46:12 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  23:47:02 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  23:47:51 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  23:48:41 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  23:49:30 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  23:50:20 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  23:51:10 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  23:52:00 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  23:52:50 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  23:53:39 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  23:54:30 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  23:55:19 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  23:56:09 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  23:56:58 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  23:57:48 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  23:58:38 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  23:59:28 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  00:00:18 ***
FD : yesterday at 06:07 <=> online : AG

*** 2025-11-04  00:01:07 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  00:01:56 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  00:02:46 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  00:03:35 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  00:04:25 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  00:05:14 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  00:06:05 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  00:06:54 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  00:07:43 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  00:08:33 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  00:09:23 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  00:10:13 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  00:11:03 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  00:11:52 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  00:12:42 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  00:13:33 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  00:14:22 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  00:15:12 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  00:16:01 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  00:16:51 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  00:17:41 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  00:18:31 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  00:19:20 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  00:20:10 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  00:21:00 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  00:21:49 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  00:22:39 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  00:23:28 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  00:24:18 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  00:25:08 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  00:25:58 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  00:26:48 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  00:27:37 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  00:28:26 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  00:29:17 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  00:30:06 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  00:30:55 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  00:31:45 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  00:32:34 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  00:33:24 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  00:34:14 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  00:35:04 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  00:35:53 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  00:36:43 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  00:37:33 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  00:38:23 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  00:39:13 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  00:40:02 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  00:40:52 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  00:41:42 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  00:42:31 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  00:43:21 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  00:44:11 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  00:45:01 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  00:45:50 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  00:46:40 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  00:47:29 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  00:48:19 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  00:49:09 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  00:49:58 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  00:50:48 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  00:51:38 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  00:52:27 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  00:53:17 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  00:54:07 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  00:54:57 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  00:55:46 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  00:56:36 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  00:57:25 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  00:58:15 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  00:59:05 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  00:59:55 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  01:00:45 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  01:01:35 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  01:02:24 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  01:03:14 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  01:04:04 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  01:04:54 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  01:05:44 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  01:06:33 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  01:07:23 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  01:08:13 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  01:09:03 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  01:09:53 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  01:10:42 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  01:11:32 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  01:12:22 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  01:13:12 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  01:14:01 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  01:14:51 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  01:15:40 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  01:16:31 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  01:17:21 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  01:18:10 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  01:19:00 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  01:19:50 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  01:20:40 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  01:21:29 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  01:22:20 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  01:23:09 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  01:23:59 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  01:24:49 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  01:25:39 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  01:26:29 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  01:27:18 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  01:28:08 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  01:28:58 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  01:29:48 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  01:30:37 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  01:31:47 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  01:32:57 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  01:34:06 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  01:35:16 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  01:36:26 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  01:37:36 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  01:38:45 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  01:39:55 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  01:41:05 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  01:42:15 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  01:43:26 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  01:44:35 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  01:45:45 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  01:46:55 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  01:48:04 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  01:49:14 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  01:50:23 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  01:51:33 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  01:52:42 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  01:53:52 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  01:55:02 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  01:56:12 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  01:57:21 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  01:58:31 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  01:59:42 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  02:00:51 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  02:02:01 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  02:03:11 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  02:04:21 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  02:05:31 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  02:06:41 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  02:07:51 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  02:09:01 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  02:10:11 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  02:11:21 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  02:12:30 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  02:13:42 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  02:14:52 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  02:16:02 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  02:17:12 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  02:18:22 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  02:19:32 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  02:20:42 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  02:21:51 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  02:23:00 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  02:24:10 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  02:25:19 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  02:26:29 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  02:27:39 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  02:28:49 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  02:29:59 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  02:31:08 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  02:32:18 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  02:33:28 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  02:34:37 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  02:35:47 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  02:36:57 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  02:38:08 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  02:39:17 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  02:40:28 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  02:41:38 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  02:42:48 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  02:43:58 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  02:45:07 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  02:46:17 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  02:47:27 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  02:48:37 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  02:49:47 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  02:50:57 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  02:52:07 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  02:53:17 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  02:54:27 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  02:55:36 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  02:56:46 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  02:57:56 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  02:59:05 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  03:00:15 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  03:01:25 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  03:02:35 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  03:03:44 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  03:04:54 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  03:06:04 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  03:07:14 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  03:08:23 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  03:09:33 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  03:10:43 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  03:11:53 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  03:13:02 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  03:14:12 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  03:15:22 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  03:16:32 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  03:17:41 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  03:18:51 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  03:20:01 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  03:21:11 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  03:22:21 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  03:23:31 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  03:24:40 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  03:25:50 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  03:27:00 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  03:28:10 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  03:29:20 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  03:30:29 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  03:31:39 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  03:32:49 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  03:33:59 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  03:35:08 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  03:36:18 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  03:37:28 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  03:38:38 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  03:39:48 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  03:40:58 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  03:42:08 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  03:43:17 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  03:44:27 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  03:45:37 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  03:46:47 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  03:47:56 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  03:49:06 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  03:50:16 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  03:51:25 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  03:52:35 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  03:53:45 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  03:54:55 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  03:56:05 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  03:57:15 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  03:58:25 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  03:59:35 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  04:00:45 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  04:01:55 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  04:03:05 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  04:04:16 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  04:05:26 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  04:06:36 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  04:07:45 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  04:08:55 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  04:10:04 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  04:11:15 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  04:12:25 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  04:13:34 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  04:14:45 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  04:15:54 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  04:17:04 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  04:18:15 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  04:19:24 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  04:20:34 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  04:21:44 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  04:22:54 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  04:24:04 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  04:25:14 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  04:26:24 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  04:27:33 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  04:28:43 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  04:29:53 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  04:31:03 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  04:32:13 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  04:33:22 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  04:34:32 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  04:35:41 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  04:36:51 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  04:38:01 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  04:39:10 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  04:40:20 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  04:41:30 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  04:42:40 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  04:43:49 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  04:45:00 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  04:46:09 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  04:47:19 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  04:48:29 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  04:49:39 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  04:50:48 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  04:51:58 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  04:53:08 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  04:54:17 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  04:55:27 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  04:56:37 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  04:57:47 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  04:58:56 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  05:00:06 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  05:01:16 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  05:02:26 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  05:03:35 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  05:04:46 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  05:05:55 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  05:07:06 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  05:08:16 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  05:09:26 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  05:10:36 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  05:11:46 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  05:12:56 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  05:14:05 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  05:15:15 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  05:16:25 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  05:17:34 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  05:18:44 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  05:19:54 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  05:21:04 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  05:22:14 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  05:23:23 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  05:24:33 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  05:25:43 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  05:26:52 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  05:28:03 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  05:29:12 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  05:30:22 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  05:31:12 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  05:32:02 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  05:32:52 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  05:33:41 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  05:34:31 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  05:35:21 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  05:36:11 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  05:37:01 ***
FD : ==:==  <=> online : AG

*** 2025-11-04  05:37:51 ***
FD : ==:==  <=> online : AG

